SAMPLEID,PLOTID,geometry,centroid,long,lat
369434895,369434895,"POLYGON ((29.823934494516113 -9.904455130102619, 29.823934494516113 -9.903555416417314, 29.824841997230113 -9.903555416417314, 29.824841997230113 -9.904455130102619, 29.823934494516113 -9.904455130102619))",POINT (29.82438824587311 -9.904005263043715),29.82438824587311,-9.904005263043715
370084444,370084444,"POLYGON ((30.136701442099312 -10.073330242107724, 30.136701442099312 -10.072430528422421, 30.137609416018964 -10.072430528422421, 30.137609416018964 -10.073330242107724, 30.136701442099312 -10.073330242107724))",POINT (30.137155429059135 -10.072880374912911),30.137155429059135,-10.072880374912911
369887600,369887600,"POLYGON ((30.011461364299873 -10.11895288612378, 30.011461364299873 -10.118053172438481, 30.012369466956468 -10.118053172438481, 30.012369466956468 -10.11895288612378, 30.011461364299873 -10.11895288612378))",POINT (30.011915415628167 -10.118503018892572),30.011915415628167,-10.118503018892572
369808855,369808855,"POLYGON ((29.940572834965963 -10.202589281046237, 29.940572834965963 -10.20168956736094, 29.94148117521663 -10.20168956736094, 29.94148117521663 -10.202589281046237, 29.940572834965963 -10.202589281046237))",POINT (29.941027005091296 -10.202139413748602),29.941027005091296,-10.202139413748602
369946622,369946622,"POLYGON ((29.96110019862775 -10.381378821172786, 29.96110019862775 -10.380479107487496, 29.962009053698335 -10.380479107487496, 29.962009053698335 -10.381378821172786, 29.96110019862775 -10.381378821172786))",POINT (29.961554626163046 -10.380928953734669),29.961554626163046,-10.380928953734669
370038462,370038462,"POLYGON ((29.96208578372296 -10.539259048889793, 29.96208578372296 -10.538359335204504, 29.9629951012565 -10.538359335204504, 29.9629951012565 -10.539259048889793, 29.96208578372296 -10.539259048889793))",POINT (29.962540442489725 -10.538809181329361),29.962540442489725,-10.538809181329361
370071258,370071258,"POLYGON ((29.95150384639714 -10.629326862079283, 29.95150384639714 -10.628427148393994, 29.95241343106329 -10.628427148393994, 29.95241343106329 -10.629326862079283, 29.95150384639714 -10.629326862079283))",POINT (29.951958638730215 -10.628876994449763),29.951958638730215,-10.628876994449763
370346816,370346816,"POLYGON ((30.058788579305148 -10.775535571129884, 30.058788579305148 -10.774635857444602, 30.059698602737022 -10.774635857444602, 30.059698602737022 -10.775535571129884, 30.058788579305148 -10.775535571129884))",POINT (30.05924359102108 -10.775085703389392),30.05924359102108,-10.775085703389392
369585671,369585671,"POLYGON ((29.531249421573712 -11.085764767762786, 29.531249421573712 -11.08486505407751, 29.532160397056273 -11.08486505407751, 29.532160397056273 -11.085764767762786, 29.531249421573712 -11.085764767762786))",POINT (29.53170490931499 -11.085314899791419),29.53170490931499,-11.085314899791419
369323248,369323248,"POLYGON ((29.467833127632645 -10.826243838972957, 29.467833127632645 -10.825344125287671, 29.46874330472123 -10.825344125287671, 29.46874330472123 -10.826243838972957, 29.467833127632645 -10.826243838972957))",POINT (29.46828821617693 -10.825793971194278),29.46828821617693,-10.825793971194278
369428228,369428228,"POLYGON ((29.523762170401643 -10.835862499144973, 29.523762170401643 -10.834962785459691, 29.524672376723103 -10.834962785459691, 29.524672376723103 -10.835862499144973, 29.523762170401643 -10.835862499144973))",POINT (29.524217273562368 -10.835412631359091),29.524217273562368,-10.835412631359091
369775991,369775991,"POLYGON ((29.760952847537975 -10.706235766057032, 29.760952847537975 -10.705336052371747, 29.76186266221295 -10.705336052371747, 29.76186266221295 -10.706235766057032, 29.760952847537975 -10.706235766057032))",POINT (29.76140775487546 -10.705785898368964),29.76140775487546,-10.705785898368964
369041138,369041138,"POLYGON ((29.380270245252504 -10.604127940422126, 29.380270245252504 -10.603228226736837, 29.381179754938785 -10.603228226736837, 29.381179754938785 -10.604127940422126, 29.380270245252504 -10.604127940422126))",POINT (29.380725000095648 -10.603678072811885),29.380725000095648,-10.603678072811885
368923030,368923030,"POLYGON ((29.300509803827104 -10.645366468731151, 29.300509803827104 -10.644466755045862, 29.301419436317502 -10.644466755045862, 29.301419436317502 -10.645366468731151, 29.300509803827104 -10.645366468731151))",POINT (29.3009646200723 -10.644916601089385),29.3009646200723,-10.644916601089385
368837719,368837719,"POLYGON ((29.213354757181303 -10.767504938835515, 29.213354757181303 -10.76660522515023, 29.214264756348804 -10.76660522515023, 29.214264756348804 -10.767504938835515, 29.213354757181303 -10.767504938835515))",POINT (29.21380975676505 -10.76705507110107),29.21380975676505,-10.76705507110107
368339077,368339077,"POLYGON ((28.979395842029536 -10.618551411883745, 28.979395842029536 -10.61765169819846, 28.980305394610077 -10.61765169819846, 28.980305394610077 -10.618551411883745, 28.979395842029536 -10.618551411883745))",POINT (28.979850618319805 -10.618101544262473),28.979850618319805,-10.618101544262473
368483403,368483403,"POLYGON ((28.996627545135073 -10.820297379120062, 28.996627545135073 -10.819397665434781, 28.99753770416505 -10.819397665434781, 28.99753770416505 -10.820297379120062, 28.996627545135073 -10.820297379120062))",POINT (28.99708262465006 -10.81984751134584),28.99708262465006,-10.81984751134584
368529322,368529322,"POLYGON ((28.99303947895927 -10.912356351274546, 28.99303947895927 -10.911456637589266, 28.99394991873999 -10.911456637589266, 28.99394991873999 -10.912356351274546, 28.99303947895927 -10.912356351274546))",POINT (28.993494698849624 -10.91190648343146),28.993494698849624,-10.91190648343146
368529304,368529304,"POLYGON ((28.94178580579203 -11.071638537044526, 28.94178580579203 -11.07073882335925, 28.942696737299322 -11.07073882335925, 28.942696737299322 -11.071638537044526, 28.94178580579203 -11.071638537044526))",POINT (28.942241271545676 -11.071188669083558),28.942241271545676,-11.071188669083558
368175003,368175003,"POLYGON ((28.767720302052982 -10.991402059072465, 28.767720302052982 -10.990502345387183, 28.76863098491286 -10.990502345387183, 28.76863098491286 -10.991402059072465, 28.767720302052982 -10.991402059072465))",POINT (28.768175643482916 -10.990952191170656),28.768175643482916,-10.990952191170656
368142200,368142200,"POLYGON ((28.760963229865222 -10.954716619258818, 28.760963229865222 -10.953816905573538, 28.761873799679396 -10.953816905573538, 28.761873799679396 -10.954716619258818, 28.760963229865222 -10.954716619258818))",POINT (28.761418514772306 -10.954266751384191),28.761418514772306,-10.954266751384191
368076584,368076584,"POLYGON ((28.713456264090027 -10.987316196262965, 28.713456264090027 -10.986416482577688, 28.71436693433951 -10.986416482577688, 28.71436693433951 -10.987316196262965, 28.713456264090027 -10.987316196262965))",POINT (28.713911599214768 -10.986866328364176),28.713911599214768,-10.986866328364176
368293101,368293101,"POLYGON ((28.819162456807447 -11.038745760399062, 28.819162456807447 -11.037846046713785, 28.820073286149796 -11.037846046713785, 28.820073286149796 -11.038745760399062, 28.819162456807447 -11.038745760399062))",POINT (28.819617871478616 -11.038295892462292),28.819617871478616,-11.038295892462292
368404626,368404626,"POLYGON ((28.834304650196138 -11.18684040112872, 28.834304650196138 -11.185940687443445, 28.835215942069844 -11.185940687443445, 28.835215942069844 -11.18684040112872, 28.834304650196138 -11.18684040112872))",POINT (28.83476029613299 -11.186390533083554),28.83476029613299,-11.186390533083554
369132937,369132937,"POLYGON ((29.26409732598469 -11.125380671439798, 29.26409732598469 -11.124480957754521, 29.26500842511055 -11.124480957754521, 29.26500842511055 -11.125380671439798, 29.26409732598469 -11.125380671439798))",POINT (29.26455287554762 -11.124930803439426),29.26455287554762,-11.124930803439426
369303508,369303508,"POLYGON ((29.29499556373364 -11.324670460726733, 29.29499556373364 -11.323770747041463, 29.295907291977606 -11.323770747041463, 29.295907291977606 -11.324670460726733, 29.29499556373364 -11.324670460726733))",POINT (29.29545142785562 -11.324220592581975),29.29545142785562,-11.324220592581975
369546272,369546272,"POLYGON ((29.41842787699323 -11.363597833393309, 29.41842787699323 -11.362698119708039, 29.41933972951289 -11.362698119708039, 29.41933972951289 -11.363597833393309, 29.41842787699323 -11.363597833393309))",POINT (29.41888380325306 -11.363147965220673),29.41888380325306,-11.363147965220673
369579062,369579062,"POLYGON ((29.389480215746573 -11.507663297205148, 29.389480215746573 -11.506763583519882, 29.39039253215491 -11.506763583519882, 29.39039253215491 -11.507663297205148, 29.389480215746573 -11.507663297205148))",POINT (29.389936373950746 -11.507213428930173),29.389936373950746,-11.507213428930173
369316615,369316615,"POLYGON ((29.254910513603114 -11.469490789591656, 29.254910513603114 -11.46859107590639, 29.25582270648893 -11.46859107590639, 29.25582270648893 -11.469490789591656, 29.254910513603114 -11.469490789591656))",POINT (29.25536661004602 -11.469040921343675),29.25536661004602,-11.469040921343675
369021348,369021348,"POLYGON ((29.064216665895977 -11.545663988458378, 29.064216665895977 -11.544764274773115, 29.065129105706404 -11.544764274773115, 29.065129105706404 -11.545663988458378, 29.064216665895977 -11.545663988458378))",POINT (29.06467288580119 -11.545214120156652),29.06467288580119,-11.545214120156652
368936070,368936070,"POLYGON ((29.072317181580864 -11.374673903721673, 29.072317181580864 -11.373774190036407, 29.073229069544006 -11.373774190036407, 29.073229069544006 -11.374673903721673, 29.072317181580864 -11.374673903721673))",POINT (29.07277312556243 -11.37422403554114),29.07277312556243,-11.37422403554114
369139470,369139470,"POLYGON ((29.184853183189336 -11.379895859497399, 29.184853183189336 -11.378996145812133, 29.185765087875545 -11.378996145812133, 29.185765087875545 -11.379895859497399, 29.184853183189336 -11.379895859497399))",POINT (29.185309135532435 -11.379445991313137),29.185309135532435,-11.379445991313137
368686746,368686746,"POLYGON ((28.946663548440757 -11.3301513925869, 28.946663548440757 -11.32925167890163, 28.947575294155104 -11.32925167890163, 28.947575294155104 -11.3301513925869, 28.946663548440757 -11.3301513925869))",POINT (28.947119421297927 -11.329701524438239),28.947119421297927,-11.329701524438239
368588308,368588308,"POLYGON ((28.83762923705771 -11.494665082571892, 28.83762923705771 -11.493765368886626, 28.83854151135586 -11.493765368886626, 28.83854151135586 -11.494665082571892, 28.83762923705771 -11.494665082571892))",POINT (28.838085374206784 -11.494215214306099),28.838085374206784,-11.494215214306099
368535807,368535807,"POLYGON ((28.7791930546212 -11.583030024743135, 28.7791930546212 -11.58213031105787, 28.780105616196796 -11.58213031105787, 28.780105616196796 -11.583030024743135, 28.7791930546212 -11.583030024743135))",POINT (28.77964933540899 -11.582580156415196),28.77964933540899,-11.582580156415196
368640789,368640789,"POLYGON ((28.840774452988644 -11.575208549648638, 28.840774452988644 -11.574308835963373, 28.8416869890415 -11.574308835963373, 28.8416869890415 -11.575208549648638, 28.840774452988644 -11.575208549648638))",POINT (28.84123072101507 -11.574758681326202),28.84123072101507,-11.574758681326202
368824507,368824507,"POLYGON ((28.947761178272895 -11.563724980082794, 28.947761178272895 -11.56282526639753, 28.948673676886386 -11.56282526639753, 28.948673676886386 -11.563724980082794, 28.947761178272895 -11.563724980082794))",POINT (28.948217427579635 -11.563275111768405),28.948217427579635,-11.563275111768405
368686715,368686715,"POLYGON ((28.85657520237487 -11.605707208170342, 28.85657520237487 -11.604807494485078, 28.85748783805402 -11.604807494485078, 28.85748783805402 -11.605707208170342, 28.85657520237487 -11.605707208170342))",POINT (28.857031520214445 -11.605257339826569),28.857031520214445,-11.605257339826569
368575164,368575164,"POLYGON ((28.769795084808106 -11.67905343208808, 28.769795084808106 -11.678153718402818, 28.770707961226876 -11.678153718402818, 28.770707961226876 -11.67905343208808, 28.769795084808106 -11.67905343208808))",POINT (28.770251523017482 -11.678603563693223),28.770251523017482,-11.678603563693223
368634215,368634215,"POLYGON ((28.800940707975318 -11.685251264151479, 28.800940707975318 -11.684351550466214, 28.8018536048112 -11.684351550466214, 28.8018536048112 -11.685251264151479, 28.800940707975318 -11.685251264151479))",POINT (28.80139715639326 -11.684801395752354),28.80139715639326,-11.684801395752354
368457049,368457049,"POLYGON ((28.669426847323848 -11.782366827585555, 28.669426847323848 -11.781467113900296, 28.670340065596523 -11.781467113900296, 28.670340065596523 -11.782366827585555, 28.669426847323848 -11.782366827585555))",POINT (28.669883456460187 -11.781916959119393),28.669883456460187,-11.781916959119393
369395313,369395313,"POLYGON ((29.188357304410687 -11.804832177839904, 29.188357304410687 -11.803932464154649, 29.189270597446026 -11.803932464154649, 29.189270597446026 -11.804832177839904, 29.188357304410687 -11.804832177839904))",POINT (29.188813950928356 -11.804382309358356),29.188813950928356,-11.804382309358356
369047590,369047590,"POLYGON ((29.07155596606836 -11.568189370270579, 29.07155596606836 -11.567289656585316, 29.072468479232175 -11.567289656585316, 29.072468479232175 -11.568189370270579, 29.07155596606836 -11.568189370270579))",POINT (29.07201222265027 -11.567739501953062),29.07201222265027,-11.567739501953062
369224740,369224740,"POLYGON ((29.15605041876559 -11.613411666230734, 29.15605041876559 -11.61251195254547, 29.156963079656332 -11.61251195254547, 29.156963079656332 -11.613411666230734, 29.15605041876559 -11.613411666230734))",POINT (29.15650674921096 -11.612961797881583),29.15650674921096,-11.612961797881583
369821801,369821801,"POLYGON ((29.4385501589348 -11.770212451021223, 29.4385501589348 -11.769312737335962, 29.43946333682242 -11.769312737335962, 29.43946333682242 -11.770212451021223, 29.4385501589348 -11.770212451021223))",POINT (29.439006747878608 -11.769762582563441),29.439006747878608,-11.769762582563441
369624997,369624997,"POLYGON ((29.431583003403578 -11.457930919504998, 29.431583003403578 -11.457031205819732, 29.43249515896924 -11.457031205819732, 29.43249515896924 -11.457930919504998, 29.431583003403578 -11.457930919504998))",POINT (29.432039081186403 -11.457481051265217),29.432039081186403,-11.457481051265217
370517299,370517299,"POLYGON ((29.82701991680436 -11.770540394844387, 29.82701991680436 -11.769640681159128, 29.827933095781038 -11.769640681159128, 29.827933095781038 -11.770540394844387, 29.82701991680436 -11.770540394844387))",POINT (29.8274765062927 -11.770090526386374),29.8274765062927,-11.770090526386374
372190441,372190441,"POLYGON ((30.79149254891501 -11.672377748595082, 30.79149254891501 -11.671478034909818, 30.792405403355463 -11.671478034909818, 30.792405403355463 -11.672377748595082, 30.79149254891501 -11.672377748595082))",POINT (30.79194897613523 -11.671927880204855),30.79194897613523,-11.671927880204855
